Year,Month,Site,Block,Plot,PlotID,Total_ticks,D_occidentalis,I_pacificus,D_variabilis,Other_unknown,stationID_elevation,stationID_precip,station_elevation,mean_max_F,mean_min_F,diff,rain_year,precip (in),precip (mm),,,,,,,,,
2017,August,Mesic,1,Total,MT1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,86.3,47.2,39.1,2016/2017,NA,NA,,,,,,,,,
2017,August,Mesic,2,Open,MO2,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,86.3,47.2,39.1,2016/2017,NA,NA,,,,,,,,,
2017,August,Mesic,2,Partial,MP2,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,86.3,47.2,39.1,2016/2017,NA,NA,,,,,,,,,
2017,August,Mesic,2,Total,MT2,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,86.3,47.2,39.1,2016/2017,NA,NA,,,,,,,,,
2017,August,Mesic,3,Open,MO3,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,86.3,47.2,39.1,2016/2017,NA,NA,,,,,,,,,
2017,August,Mesic,3,Partial,MP3,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,86.3,47.2,39.1,2016/2017,NA,NA,,,,,,,,,
2017,August,Mesic,3,Total,MT3,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,86.3,47.2,39.1,2016/2017,NA,NA,,,,,,,,,
2017,August,Intermediate,1,Total,IT1,0,0,0,0,0,Loraine,Loraine,1290.8,91.4,60.6,30.8,2016/2017,0,0,,,,,,,,,
2017,August,Intermediate,2,Open,IO2,0,0,0,0,0,Loraine,Loraine,1290.8,91.4,60.6,30.8,2016/2017,0,0,,,,,,,,,
2017,August,Intermediate,2,Partial,IP2,0,0,0,0,0,Loraine,Loraine,1290.8,91.4,60.6,30.8,2016/2017,0,0,,,,,,,,,
2017,August,Intermediate,2,Total,IT2,0,0,0,0,0,Loraine,Loraine,1290.8,91.4,60.6,30.8,2016/2017,0,0,,,,,,,,,
2017,August,Intermediate,3,Open,IO3,0,0,0,0,0,Loraine,Loraine,1290.8,91.4,60.6,30.8,2016/2017,0,0,,,,,,,,,
2017,August,Intermediate,3,Partial,IP3,0,0,0,0,0,Loraine,Loraine,1290.8,91.4,60.6,30.8,2016/2017,0,0,,,,,,,,,
2017,August,Intermediate,3,Total,IT3,0,0,0,0,0,Loraine,Loraine,1290.8,91.4,60.6,30.8,2016/2017,0,0,,,,,,,,,
2017,August,Intermediate,1,Open,IO1,0,0,0,0,0,Loraine,Loraine,1290.8,91.4,60.6,30.8,2016/2017,0,0,,,,,,,,,
2017,August,Intermediate,1,Partial,IP1,0,0,0,0,0,Loraine,Loraine,1290.8,91.4,60.6,30.8,2016/2017,0,0,,,,,,,,,
2017,August,Arid,1,Open,AO1,0,0,0,0,0,Lebec,Lebec,1089.7,89.2,61.7,27.5,2016/2017,0,0,,,,,,,,,
2017,August,Arid,1,Partial,AP1,0,0,0,0,0,Lebec,Lebec,1089.7,89.2,61.7,27.5,2016/2017,0,0,,,,,,,,,
2017,August,Arid,1,Total,AT1,0,0,0,0,0,Lebec,Lebec,1089.7,89.2,61.7,27.5,2016/2017,0,0,,,,,,,,,
2017,August,Arid,2,Open,AO2,0,0,0,0,0,Lebec,Lebec,1089.7,89.2,61.7,27.5,2016/2017,0,0,,,,,,,,,
2017,August,Arid,2,Partial,AP2,0,0,0,0,0,Lebec,Lebec,1089.7,89.2,61.7,27.5,2016/2017,0,0,,,,,,,,,
2017,August,Arid,2,Total,AT2,0,0,0,0,0,Lebec,Lebec,1089.7,89.2,61.7,27.5,2016/2017,0,0,,,,,,,,,
2017,August,Arid,3,Open,AO3,0,0,0,0,0,Lebec,Lebec,1089.7,89.2,61.7,27.5,2016/2017,0,0,,,,,,,,,
2017,August,Arid,3,Partial,AP3,0,0,0,0,0,Lebec,Lebec,1089.7,89.2,61.7,27.5,2016/2017,0,0,,,,,,,,,
2017,August,Arid,3,Total,AT3,0,0,0,0,0,Lebec,Lebec,1089.7,89.2,61.7,27.5,2016/2017,0,0,,,,,,,,,
2017,September,Mesic,1,Open,MO1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,76.2,39.6,36.6,2016/2017,NA,NA,,,,,,,,,
2017,September,Mesic,1,Partial,MP1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,76.2,39.6,36.6,2016/2017,NA,NA,,,,,,,,,
2017,September,Mesic,1,Total,MT1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,76.2,39.6,36.6,2016/2017,NA,NA,,,,,,,,,
2017,September,Mesic,2,Open,MO2,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,76.2,39.6,36.6,2016/2017,NA,NA,,,,,,,,,
2017,September,Mesic,2,Partial,MP2,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,76.2,39.6,36.6,2016/2017,NA,NA,,,,,,,,,
2017,September,Mesic,2,Total,MT2,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,76.2,39.6,36.6,2016/2017,NA,NA,,,,,,,,,
2017,September,Mesic,3,Open,MO3,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,76.2,39.6,36.6,2016/2017,NA,NA,,,,,,,,,
2017,September,Mesic,3,Partial,MP3,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,76.2,39.6,36.6,2016/2017,NA,NA,,,,,,,,,
2017,September,Mesic,3,Total,MT3,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,76.2,39.6,36.6,2016/2017,NA,NA,,,,,,,,,
2017,September,Intermediate,1,Total,IT1,0,0,0,0,0,Loraine,Loraine,1290.8,82.2,53.4,28.8,2016/2017,1.37,34.7980696,,,,,,,,,
2017,September,Intermediate,2,Open,IO2,0,0,0,0,0,Loraine,Loraine,1290.8,82.2,53.4,28.8,2016/2017,1.37,34.7980696,,,,,,,,,
2017,September,Intermediate,2,Partial,IP2,0,0,0,0,0,Loraine,Loraine,1290.8,82.2,53.4,28.8,2016/2017,1.37,34.7980696,,,,,,,,,
2017,September,Intermediate,2,Total,IT2,0,0,0,0,0,Loraine,Loraine,1290.8,82.2,53.4,28.8,2016/2017,1.37,34.7980696,,,,,,,,,
2017,September,Intermediate,3,Open,IO3,0,0,0,0,0,Loraine,Loraine,1290.8,82.2,53.4,28.8,2016/2017,1.37,34.7980696,,,,,,,,,
2017,September,Intermediate,3,Partial,IP3,0,0,0,0,0,Loraine,Loraine,1290.8,82.2,53.4,28.8,2016/2017,1.37,34.7980696,,,,,,,,,
2017,September,Intermediate,3,Total,IT3,0,0,0,0,0,Loraine,Loraine,1290.8,82.2,53.4,28.8,2016/2017,1.37,34.7980696,,,,,,,,,
2017,September,Intermediate,1,Open,IO1,0,0,0,0,0,Loraine,Loraine,1290.8,82.2,53.4,28.8,2016/2017,1.37,34.7980696,,,,,,,,,
2017,September,Intermediate,1,Partial,IP1,0,0,0,0,0,Loraine,Loraine,1290.8,82.2,53.4,28.8,2016/2017,1.37,34.7980696,,,,,,,,,
2017,September,Arid,1,Open,AO1,0,0,0,0,0,Lebec,Lebec,1089.7,79.5,53.6,25.9,2016/2017,0.07,1.778003556,,,,,,,,,
2017,September,Arid,1,Partial,AP1,0,0,0,0,0,Lebec,Lebec,1089.7,79.5,53.6,25.9,2016/2017,0.07,1.778003556,,,,,,,,,
2017,September,Arid,1,Total,AT1,0,0,0,0,0,Lebec,Lebec,1089.7,79.5,53.6,25.9,2016/2017,0.07,1.778003556,,,,,,,,,
2017,September,Arid,2,Open,AO2,0,0,0,0,0,Lebec,Lebec,1089.7,79.5,53.6,25.9,2016/2017,0.07,1.778003556,,,,,,,,,
2017,September,Arid,2,Partial,AP2,0,0,0,0,0,Lebec,Lebec,1089.7,79.5,53.6,25.9,2016/2017,0.07,1.778003556,,,,,,,,,
2017,September,Arid,2,Total,AT2,0,0,0,0,0,Lebec,Lebec,1089.7,79.5,53.6,25.9,2016/2017,0.07,1.778003556,,,,,,,,,
2017,September,Arid,3,Open,AO3,0,0,0,0,0,Lebec,Lebec,1089.7,79.5,53.6,25.9,2016/2017,0.07,1.778003556,,,,,,,,,
2017,September,Arid,3,Partial,AP3,0,0,0,0,0,Lebec,Lebec,1089.7,79.5,53.6,25.9,2016/2017,0.07,1.778003556,,,,,,,,,
2017,September,Arid,3,Total,AT3,0,0,0,0,0,Lebec,Lebec,1089.7,79.5,53.6,25.9,2016/2017,0.07,1.778003556,,,,,,,,,
2017,October,Mesic,1,Open,MO1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,72.9,32,40.9,2016/2017,NA,NA,,,,,,,,,
2017,October,Mesic,1,Partial,MP1,4,3,1,0,0,Chuchupate,Bear Valley,1493.5,72.9,32,40.9,2016/2017,NA,NA,,,,,,,,,
2017,October,Mesic,1,Total,MT1,5,5,0,0,0,Chuchupate,Bear Valley,1493.5,72.9,32,40.9,2016/2017,NA,NA,,,,,,,,,
2017,October,Mesic,2,Open,MO2,1,1,0,0,0,Chuchupate,Bear Valley,1493.5,72.9,32,40.9,2016/2017,NA,NA,,,,,,,,,
2017,October,Mesic,2,Partial,MP2,3,3,0,0,0,Chuchupate,Bear Valley,1493.5,72.9,32,40.9,2016/2017,NA,NA,,,,,,,,,
2017,October,Mesic,2,Total,MT2,3,3,0,0,0,Chuchupate,Bear Valley,1493.5,72.9,32,40.9,2016/2017,NA,NA,,,,,,,,,
2017,October,Mesic,3,Open,MO3,2,0,2,0,0,Chuchupate,Bear Valley,1493.5,72.9,32,40.9,2016/2017,NA,NA,,,,,,,,,
2017,October,Mesic,3,Partial,MP3,7,7,1,0,0,Chuchupate,Bear Valley,1493.5,72.9,32,40.9,2016/2017,NA,NA,,,,,,,,,
2017,October,Mesic,3,Total,MT3,6,3,3,0,0,Chuchupate,Bear Valley,1493.5,72.9,32,40.9,2016/2017,NA,NA,,,,,,,,,
2017,October,Intermediate,1,Total,IT1,5,5,0,0,0,Loraine,Loraine,1290.8,75.7,44.7,31,2016/2017,0,0,,,,,,,,,
2017,October,Intermediate,2,Open,IO2,1,0,1,0,0,Loraine,Loraine,1290.8,75.7,44.7,31,2016/2017,0,0,,,,,,,,,
2017,October,Intermediate,2,Partial,IP2,2,2,0,0,0,Loraine,Loraine,1290.8,75.7,44.7,31,2016/2017,0,0,,,,,,,,,
2017,October,Intermediate,2,Total,IT2,15,14,1,0,0,Loraine,Loraine,1290.8,75.7,44.7,31,2016/2017,0,0,,,,,,,,,
2017,October,Intermediate,3,Open,IO3,4,2,2,0,0,Loraine,Loraine,1290.8,75.7,44.7,31,2016/2017,0,0,,,,,,,,,
2017,October,Intermediate,3,Partial,IP3,6,6,0,0,0,Loraine,Loraine,1290.8,75.7,44.7,31,2016/2017,0,0,,,,,,,,,
2017,October,Intermediate,3,Total,IT3,18,14,4,0,0,Loraine,Loraine,1290.8,75.7,44.7,31,2016/2017,0,0,,,,,,,,,
2017,October,Intermediate,1,Open,IO1,2,2,0,0,0,Loraine,Loraine,1290.8,75.7,44.7,31,2016/2017,0,0,,,,,,,,,
2017,October,Intermediate,1,Partial,IP1,12,12,0,0,0,Loraine,Loraine,1290.8,75.7,44.7,31,2016/2017,0,0,,,,,,,,,
2017,October,Arid,1,Open,AO1,0,0,0,0,0,Lebec,Lebec,1089.7,76.5,45.9,30.6,2016/2017,0,0,,,,,,,,,
2017,October,Arid,1,Partial,AP1,2,1,1,0,0,Lebec,Lebec,1089.7,76.5,45.9,30.6,2016/2017,0,0,,,,,,,,,
2017,October,Arid,1,Total,AT1,3,3,0,0,0,Lebec,Lebec,1089.7,76.5,45.9,30.6,2016/2017,0,0,,,,,,,,,
2017,October,Arid,2,Open,AO2,0,0,0,0,0,Lebec,Lebec,1089.7,76.5,45.9,30.6,2016/2017,0,0,,,,,,,,,
2017,October,Arid,2,Partial,AP2,1,1,0,0,0,Lebec,Lebec,1089.7,76.5,45.9,30.6,2016/2017,0,0,,,,,,,,,
2017,October,Arid,2,Total,AT2,1,1,0,0,0,Lebec,Lebec,1089.7,76.5,45.9,30.6,2016/2017,0,0,,,,,,,,,
2017,October,Arid,3,Open,AO3,0,0,0,0,0,Lebec,Lebec,1089.7,76.5,45.9,30.6,2016/2017,0,0,,,,,,,,,
2017,October,Arid,3,Partial,AP3,1,1,0,0,0,Lebec,Lebec,1089.7,76.5,45.9,30.6,2016/2017,0,0,,,,,,,,,
2017,October,Arid,3,Total,AT3,2,1,1,0,0,Lebec,Lebec,1089.7,76.5,45.9,30.6,2016/2017,0,0,,,,,,,,,
2017,November,Mesic,1,Open,MO1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,63.2,28.7,34.5,2017/2018,NA,NA,,,,,,,,,
2017,November,Mesic,1,Partial,MP1,3,1,2,0,0,Chuchupate,Bear Valley,1493.5,63.2,28.7,34.5,2017/2018,NA,NA,,,,,,,,,
2017,November,Mesic,1,Total,MT1,4,3,1,0,0,Chuchupate,Bear Valley,1493.5,63.2,28.7,34.5,2017/2018,NA,NA,,,,,,,,,
2017,November,Mesic,2,Open,MO2,2,2,0,0,0,Chuchupate,Bear Valley,1493.5,63.2,28.7,34.5,2017/2018,NA,NA,,,,,,,,,
2017,November,Mesic,2,Partial,MP2,5,5,0,0,0,Chuchupate,Bear Valley,1493.5,63.2,28.7,34.5,2017/2018,NA,NA,,,,,,,,,
2017,November,Mesic,2,Total,MT2,6,6,0,0,0,Chuchupate,Bear Valley,1493.5,63.2,28.7,34.5,2017/2018,NA,NA,,,,,,,,,
2017,November,Mesic,3,Open,MO3,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,63.2,28.7,34.5,2017/2018,NA,NA,,,,,,,,,
2017,November,Mesic,3,Partial,MP3,2,2,0,0,0,Chuchupate,Bear Valley,1493.5,63.2,28.7,34.5,2017/2018,NA,NA,,,,,,,,,
2017,November,Mesic,3,Total,MT3,2,2,0,0,0,Chuchupate,Bear Valley,1493.5,63.2,28.7,34.5,2017/2018,NA,NA,,,,,,,,,
2017,November,Intermediate,1,Total,IT1,4,2,2,0,0,Loraine,Loraine,1290.8,NA,NA,NA,2017/2018,0.26,6.604013208,,,,,,,,,
2017,November,Intermediate,2,Open,IO2,3,3,0,0,0,Loraine,Loraine,1290.8,NA,NA,NA,2017/2018,0.26,6.604013208,,,,,,,,,
2017,November,Intermediate,2,Partial,IP2,9,7,2,0,0,Loraine,Loraine,1290.8,NA,NA,NA,2017/2018,0.26,6.604013208,,,,,,,,,
2017,November,Intermediate,2,Total,IT2,12,9,3,0,0,Loraine,Loraine,1290.8,NA,NA,NA,2017/2018,0.26,6.604013208,,,,,,,,,
2017,November,Intermediate,3,Open,IO3,4,1,3,0,0,Loraine,Loraine,1290.8,NA,NA,NA,2017/2018,0.26,6.604013208,,,,,,,,,
2017,November,Intermediate,3,Partial,IP3,8,7,0,1,0,Loraine,Loraine,1290.8,NA,NA,NA,2017/2018,0.26,6.604013208,,,,,,,,,
2017,November,Intermediate,3,Total,IT3,11,9,2,0,0,Loraine,Loraine,1290.8,NA,NA,NA,2017/2018,0.26,6.604013208,,,,,,,,,
2017,November,Intermediate,1,Open,IO1,9,8,1,0,0,Loraine,Loraine,1290.8,NA,NA,NA,2017/2018,0.26,6.604013208,,,,,,,,,
2017,November,Intermediate,1,Partial,IP1,2,2,0,0,0,Loraine,Loraine,1290.8,NA,NA,NA,2017/2018,0.26,6.604013208,,,,,,,,,
2017,November,Arid,1,Open,AO1,0,0,0,0,0,Lebec,Lebec,1089.7,69.9,40.3,29.6,2017/2018,0,0,,,,,,,,,
2017,November,Arid,1,Partial,AP1,1,1,0,0,0,Lebec,Lebec,1089.7,69.9,40.3,29.6,2017/2018,0,0,,,,,,,,,
2017,November,Arid,1,Total,AT1,2,2,0,0,0,Lebec,Lebec,1089.7,69.9,40.3,29.6,2017/2018,0,0,,,,,,,,,
2017,November,Arid,2,Open,AO2,0,0,0,0,0,Lebec,Lebec,1089.7,69.9,40.3,29.6,2017/2018,0,0,,,,,,,,,
2017,November,Arid,2,Partial,AP2,2,1,1,0,0,Lebec,Lebec,1089.7,69.9,40.3,29.6,2017/2018,0,0,,,,,,,,,
2017,November,Arid,2,Total,AT2,3,3,0,0,0,Lebec,Lebec,1089.7,69.9,40.3,29.6,2017/2018,0,0,,,,,,,,,
2017,November,Arid,3,Open,AO3,0,0,0,0,0,Lebec,Lebec,1089.7,69.9,40.3,29.6,2017/2018,0,0,,,,,,,,,
2017,November,Arid,3,Partial,AP3,3,1,2,0,0,Lebec,Lebec,1089.7,69.9,40.3,29.6,2017/2018,0,0,,,,,,,,,
2017,November,Arid,3,Total,AT3,4,2,2,0,0,Lebec,Lebec,1089.7,69.9,40.3,29.6,2017/2018,0,0,,,,,,,,,
2017,December,Arid,1,Open,AO1,0,0,0,0,0,Lebec,Lebec,1089.7,60.3,36.2,24.1,2017/2018,0.25,6.3500127,,,,,,,,,
2017,December,Arid,1,Partial,AP1,0,0,0,0,0,Lebec,Lebec,1089.7,60.3,36.2,24.1,2017/2018,0.25,6.3500127,,,,,,,,,
2017,December,Arid,1,Total,AT1,0,0,0,0,0,Lebec,Lebec,1089.7,60.3,36.2,24.1,2017/2018,0.25,6.3500127,,,,,,,,,
2017,December,Arid,2,Open,AO2,0,0,0,0,0,Lebec,Lebec,1089.7,60.3,36.2,24.1,2017/2018,0.25,6.3500127,,,,,,,,,
2017,December,Arid,2,Partial,AP2,0,0,0,0,0,Lebec,Lebec,1089.7,60.3,36.2,24.1,2017/2018,0.25,6.3500127,,,,,,,,,
2017,December,Arid,2,Total,AT2,0,0,0,0,0,Lebec,Lebec,1089.7,60.3,36.2,24.1,2017/2018,0.25,6.3500127,,,,,,,,,
2017,December,Arid,3,Open,AO3,0,0,0,0,0,Lebec,Lebec,1089.7,60.3,36.2,24.1,2017/2018,0.25,6.3500127,,,,,,,,,
2017,December,Arid,3,Partial,AP3,0,0,0,0,0,Lebec,Lebec,1089.7,60.3,36.2,24.1,2017/2018,0.25,6.3500127,,,,,,,,,
2017,December,Arid,3,Total,AT3,0,0,0,0,0,Lebec,Lebec,1089.7,60.3,36.2,24.1,2017/2018,0.25,6.3500127,,,,,,,,,
2017,December,Intermediate,2,Open,IO2,0,0,0,0,0,Loraine,Loraine,1290.8,62.3,36.2,26.1,2017/2018,0.04,1.016002032,,,,,,,,,
2017,December,Intermediate,2,Partial,IP2,0,0,0,0,0,Loraine,Loraine,1290.8,62.3,36.2,26.1,2017/2018,0.04,1.016002032,,,,,,,,,
2017,December,Intermediate,2,Total,IT2,0,0,0,0,0,Loraine,Loraine,1290.8,62.3,36.2,26.1,2017/2018,0.04,1.016002032,,,,,,,,,
2017,December,Intermediate,3,Open,IO3,0,0,0,0,0,Loraine,Loraine,1290.8,62.3,36.2,26.1,2017/2018,0.04,1.016002032,,,,,,,,,
2017,December,Intermediate,3,Partial,IP3,0,0,0,0,0,Loraine,Loraine,1290.8,62.3,36.2,26.1,2017/2018,0.04,1.016002032,,,,,,,,,
2017,December,Intermediate,3,Total,IT3,0,0,0,0,0,Loraine,Loraine,1290.8,62.3,36.2,26.1,2017/2018,0.04,1.016002032,,,,,,,,,
2017,December,Intermediate,1,Open,IO1,0,0,0,0,0,Loraine,Loraine,1290.8,62.3,36.2,26.1,2017/2018,0.04,1.016002032,,,,,,,,,
2017,December,Intermediate,1,Partial,IP1,0,0,0,0,0,Loraine,Loraine,1290.8,62.3,36.2,26.1,2017/2018,0.04,1.016002032,,,,,,,,,
2017,December,Intermediate,1,Total,IT1,0,0,0,0,0,Loraine,Loraine,1290.8,62.3,36.2,26.1,2017/2018,0.04,1.016002032,,,,,,,,,
2017,December,Mesic,1,Open,MO1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,59.8,23.2,36.6,2017/2018,0.53,13.46202692,,,,,,,,,
2017,December,Mesic,1,Partial,MP1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,59.8,23.2,36.6,2017/2018,0.53,13.46202692,,,,,,,,,
2017,December,Mesic,1,Total,MT1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,59.8,23.2,36.6,2017/2018,0.53,13.46202692,,,,,,,,,
2017,December,Mesic,2,Open,MO2,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,59.8,23.2,36.6,2017/2018,0.53,13.46202692,,,,,,,,,
2017,December,Mesic,2,Partial,MP2,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,59.8,23.2,36.6,2017/2018,0.53,13.46202692,,,,,,,,,
2017,December,Mesic,2,Total,MT2,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,59.8,23.2,36.6,2017/2018,0.53,13.46202692,,,,,,,,,
2017,December,Mesic,3,Open,MO3,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,59.8,23.2,36.6,2017/2018,0.53,13.46202692,,,,,,,,,
2017,December,Mesic,3,Partial,MP3,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,59.8,23.2,36.6,2017/2018,0.53,13.46202692,,,,,,,,,
2017,December,Mesic,3,Total,MT3,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,59.8,23.2,36.6,2017/2018,0.53,13.46202692,,,,,,,,,
2018,January,Arid,2,Open,AO2,0,0,0,0,0,Lebec,Lebec,1089.7,58.3,38.7,19.6,2017/2018,3.41,86.61417323,,,,,,,,,
2018,January,Arid,2,Partial,AP2,0,0,0,0,0,Lebec,Lebec,1089.7,58.3,38.7,19.6,2017/2018,3.41,86.61417323,,,,,,,,,
2018,January,Arid,2,Total,AT2,0,0,0,0,0,Lebec,Lebec,1089.7,58.3,38.7,19.6,2017/2018,3.41,86.61417323,,,,,,,,,
2018,January,Arid,1,Open,AO1,0,0,0,0,0,Lebec,Lebec,1089.7,58.3,38.7,19.6,2017/2018,3.41,86.61417323,,,,,,,,,
2018,January,Arid,1,Partial,AP1,0,0,0,0,0,Lebec,Lebec,1089.7,58.3,38.7,19.6,2017/2018,3.41,86.61417323,,,,,,,,,
2018,January,Arid,1,Total,AT1,0,0,0,0,0,Lebec,Lebec,1089.7,58.3,38.7,19.6,2017/2018,3.41,86.61417323,,,,,,,,,
2018,January,Arid,3,Open,AO3,0,0,0,0,0,Lebec,Lebec,1089.7,58.3,38.7,19.6,2017/2018,3.41,86.61417323,,,,,,,,,
2018,January,Arid,3,Partial,AP3,0,0,0,0,0,Lebec,Lebec,1089.7,58.3,38.7,19.6,2017/2018,3.41,86.61417323,,,,,,,,,
2018,January,Arid,3,Total,AT3,0,0,0,0,0,Lebec,Lebec,1089.7,58.3,38.7,19.6,2017/2018,3.41,86.61417323,,,,,,,,,
2018,January,Intermediate,3,Open,IO3,0,0,0,0,0,Loraine,Loraine,1290.8,59.2,37.5,21.7,2017/2018,1.57,39.87807976,,,,,,,,,
2018,January,Intermediate,3,Partial,IP3,0,0,0,0,0,Loraine,Loraine,1290.8,59.2,37.5,21.7,2017/2018,1.57,39.87807976,,,,,,,,,
2018,January,Intermediate,3,Total,IT3,0,0,0,0,0,Loraine,Loraine,1290.8,59.2,37.5,21.7,2017/2018,1.57,39.87807976,,,,,,,,,
2018,January,Intermediate,2,Open,IO2,0,0,0,0,0,Loraine,Loraine,1290.8,59.2,37.5,21.7,2017/2018,1.57,39.87807976,,,,,,,,,
2018,January,Intermediate,2,Total,IT2,0,0,0,0,0,Loraine,Loraine,1290.8,59.2,37.5,21.7,2017/2018,1.57,39.87807976,,,,,,,,,
2018,January,Intermediate,2,Partial,IP2,0,0,0,0,0,Loraine,Loraine,1290.8,59.2,37.5,21.7,2017/2018,1.57,39.87807976,,,,,,,,,
2018,January,Intermediate,1,Total,IT1,0,0,0,0,0,Loraine,Loraine,1290.8,59.2,37.5,21.7,2017/2018,1.57,39.87807976,,,,,,,,,
2018,January,Intermediate,1,Open,IO1,0,0,0,0,0,Loraine,Loraine,1290.8,59.2,37.5,21.7,2017/2018,1.57,39.87807976,,,,,,,,,
2018,January,Intermediate,1,Partial,IP1,0,0,0,0,0,Loraine,Loraine,1290.8,59.2,37.5,21.7,2017/2018,1.57,39.87807976,,,,,,,,,
2018,January,Mesic,1,Total,MT1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,56.7,28.6,28.1,2017/2018,1.2,30.48006096,,,,,,,,,
2018,January,Mesic,1,Partial,MP1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,56.7,28.6,28.1,2017/2018,1.2,30.48006096,,,,,,,,,
2018,January,Mesic,1,Open,MO1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,56.7,28.6,28.1,2017/2018,1.2,30.48006096,,,,,,,,,
2018,January,Mesic,2,Total,MT2,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,56.7,28.6,28.1,2017/2018,1.2,30.48006096,,,,,,,,,
2018,January,Mesic,2,Partial,MP2,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,56.7,28.6,28.1,2017/2018,1.2,30.48006096,,,,,,,,,
2018,January,Mesic,2,Open,MO2,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,56.7,28.6,28.1,2017/2018,1.2,30.48006096,,,,,,,,,
2018,January,Mesic,3,Total,MT3,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,56.7,28.6,28.1,2017/2018,1.2,30.48006096,,,,,,,,,
2018,January,Mesic,3,Partial,MP3,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,56.7,28.6,28.1,2017/2018,1.2,30.48006096,,,,,,,,,
2018,January,Mesic,3,Open,MO3,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,56.7,28.6,28.1,2017/2018,1.2,30.48006096,,,,,,,,,
2018,February,Intermediate,1,Open,IO1,0,0,0,0,0,Loraine,Loraine,1290.8,59.7,30.8,28.9,2017/2018,0.08,2.032004064,,,,,,,,,
2018,February,Intermediate,1,Partial,IP1,0,0,0,0,0,Loraine,Loraine,1290.8,59.7,30.8,28.9,2017/2018,0.08,2.032004064,,,,,,,,,
2018,February,Intermediate,1,Total,IT1,0,0,0,0,0,Loraine,Loraine,1290.8,59.7,30.8,28.9,2017/2018,0.08,2.032004064,,,,,,,,,
2018,February,Intermediate,2,Open,IO2,0,0,0,0,0,Loraine,Loraine,1290.8,59.7,30.8,28.9,2017/2018,0.08,2.032004064,,,,,,,,,
2018,February,Intermediate,2,Partial,IP2,0,0,0,0,0,Loraine,Loraine,1290.8,59.7,30.8,28.9,2017/2018,0.08,2.032004064,,,,,,,,,
2018,February,Intermediate,2,Total,IT2,0,0,0,0,0,Loraine,Loraine,1290.8,59.7,30.8,28.9,2017/2018,0.08,2.032004064,,,,,,,,,
2018,February,Intermediate,3,Open,IO3,0,0,0,0,0,Loraine,Loraine,1290.8,59.7,30.8,28.9,2017/2018,0.08,2.032004064,,,,,,,,,
2018,February,Intermediate,3,Partial,IP3,1,1,0,0,0,Loraine,Loraine,1290.8,59.7,30.8,28.9,2017/2018,0.08,2.032004064,,,,,,,,,
2018,February,Intermediate,3,Total,IT3,2,0,1,1,0,Loraine,Loraine,1290.8,59.7,30.8,28.9,2017/2018,0.08,2.032004064,,,,,,,,,
2018,February,Mesic,1,Open,MO1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,54.2,20.2,34,2017/2018,0.66,16.76403353,,,,,,,,,
2018,February,Mesic,1,Partial,MP1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,54.2,20.2,34,2017/2018,0.66,16.76403353,,,,,,,,,
2018,February,Mesic,1,Total,MT1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,54.2,20.2,34,2017/2018,0.66,16.76403353,,,,,,,,,
2018,February,Mesic,2,Open,MO2,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,54.2,20.2,34,2017/2018,0.66,16.76403353,,,,,,,,,
